read_id,star_pos,star_strand,star_nM,my_status,my_pos,my_strand,my_mismatches,match
ILLUMINA-075005_0053_FC:3:1:2349:3031#0,7825707,+,0,unique,7825707,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3584:3025#0,21681029,+,0,unique,21681029,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10271:3025#0,16307836,-,1,unique,16307836,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10427:3024#0,12539923,+,0,unique,12539923,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13943:3026#0,15010465,-,0,unique,15010465,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17868:3028#0,16784883,-,0,unique,16784883,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18596:3028#0,16780711,-,0,unique,16780711,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19014:3025#0,13933423,+,0,unique,13933423,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1241:3040#0,13370383,+,0,unique,13370383,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1993:3036#0,22534818,+,0,unique,22534818,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2490:3043#0,3481547,+,1,unique,3481547,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4910:3042#0,9968353,-,0,unique,9968353,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5329:3042#0,4966367,+,0,unique,4966367,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5830:3034#0,420384,-,0,unique,420384,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6185:3034#0,21678967,+,1,unique,21678967,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6446:3038#0,9932376,+,0,unique,9932376,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7047:3044#0,19008377,+,0,unique,19008377,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10196:3039#0,9787566,+,0,unique,9787566,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11056:3038#0,13945635,+,0,unique,13945635,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14147:3035#0,4228396,-,0,unique,4228396,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15317:3039#0,7743921,+,1,unique,7743921,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15782:3034#0,16784808,-,0,unique,16784808,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18324:3040#0,10975900,+,0,unique,10975900,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19410:3038#0,13797949,-,0,unique,13797949,-,0,yes
ILLUMINA-075005_0053_FC:3:1:3112:3048#0,16785727,-,3,unique,16785727,-,3,yes
ILLUMINA-075005_0053_FC:3:1:5227:3048#0,2949474,-,0,unique,2949474,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6304:3049#0,4457888,+,0,unique,4457888,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10560:3052#0,13945778,+,0,unique,13945778,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12272:3047#0,5327593,-,0,unique,5327593,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15287:3054#0,10847520,+,1,unique,10847520,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4056:3068#0,22158727,-,3,unique,22158727,-,3,yes
ILLUMINA-075005_0053_FC:3:1:8286:3057#0,1600991,-,0,unique,1600991,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8976:3060#0,13922162,+,0,unique,13922162,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9445:3068#0,9903794,+,0,unique,9903794,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9804:3068#0,16786337,-,0,unique,16786337,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10074:3067#0,4994094,+,0,unique,4994094,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11117:3062#0,9896990,+,0,unique,9896990,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11384:3065#0,13933145,+,0,unique,13933145,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12193:3059#0,13921667,+,0,unique,13921667,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12671:3059#0,21171978,-,0,unique,21171978,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14340:3065#0,2748171,+,1,unique,2748171,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14730:3062#0,7744051,+,0,unique,7744051,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14777:3057#0,10851603,-,0,unique,10851603,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14815:3060#0,7824768,-,0,unique,7824768,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15004:3065#0,19123414,+,1,unique,19123414,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15974:3060#0,561800,+,0,unique,561800,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16309:3064#0,22535773,+,0,unique,22535773,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18642:3059#0,16785072,-,1,unique,16785072,-,1,yes
ILLUMINA-075005_0053_FC:3:1:3545:3074#0,10489906,+,2,unique,10489906,+,2,yes
ILLUMINA-075005_0053_FC:3:1:6460:3073#0,420513,-,1,unique,420513,-,1,yes
ILLUMINA-075005_0053_FC:3:1:7182:3072#0,21678646,+,0,unique,21678646,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8683:3073#0,21678692,+,5,unmapped,,,,no
ILLUMINA-075005_0053_FC:3:1:10044:3074#0,5327745,-,0,unique,5327745,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11184:3080#0,5524774,-,0,unique,5524774,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13305:3077#0,4451533,+,0,unique,4451533,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13799:3078#0,8041977,+,0,unique,8041977,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14287:3078#0,10847282,+,0,unique,10847282,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18998:3077#0,9968075,-,0,unique,9968075,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1944:3086#0,9767361,-,2,unique,9767361,-,2,yes
ILLUMINA-075005_0053_FC:3:1:2327:3082#0,18450043,+,0,unique,18450043,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2946:3084#0,8378355,+,3,unique,8378355,+,3,yes
ILLUMINA-075005_0053_FC:3:1:3387:3091#0,5179040,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:5308:3085#0,5985480,-,1,unique,5985480,-,1,yes
ILLUMINA-075005_0053_FC:3:1:7156:3091#0,6047609,+,0,unique,6047609,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9156:3083#0,13394680,+,1,unique,13394680,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15413:3090#0,9940368,-,1,unique,9940368,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16412:3090#0,21171444,-,0,unique,21171444,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16677:3089#0,12708045,-,0,unique,12708045,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17413:3089#0,6973291,+,1,unique,6973291,+,1,yes
ILLUMINA-075005_0053_FC:3:1:17807:3088#0,2583024,+,0,unique,2583024,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18125:3084#0,113648,-,0,unique,113648,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18773:3082#0,13945065,+,0,unique,13945065,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19211:3091#0,13921687,+,0,unique,13921687,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19736:3088#0,16328076,+,1,unique,16328076,+,1,yes
ILLUMINA-075005_0053_FC:3:1:2746:3094#0,4457947,+,1,unique,4457947,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5575:3095#0,21678526,+,0,unique,21678526,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6286:3102#0,9967767,-,1,unique,9967767,-,1,yes
ILLUMINA-075005_0053_FC:3:1:8022:3093#0,13944990,+,0,unique,13944990,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10398:3102#0,10847434,+,0,unique,10847434,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11254:3096#0,1612735,+,0,unique,1612735,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13857:3102#0,7825920,+,2,unique,7825920,+,2,yes
ILLUMINA-075005_0053_FC:3:1:16018:3094#0,10847729,-,0,unique,10847729,-,0,yes
